,movie_id,title,tags
1813,13223,Gran Torino,"drama rape warveteran immigr priest gang oldman teenag gangster detroit widow car hmong clinteastwood christophercarley beevang ahneyh brianhaley geraldinehugh dreamawalk brianhow johncarrolllynch williamhil clinteastwood walt kowalski is a widow who hold onto hi prejudic despit the chang in hi michigan neighborhood and the world around him. kowalski is a grumpy, tough-minded, unhappi old man who can't get along with either hi kid or hi neighbors. he is a korean war veteran whose prize possess is a 1972 gran torino he keep in mint condition. when hi neighbor thao, a young hmong teenag under pressur from hi gang member cousin, tri to steal hi gran torino, kowalski set out to reform the youth. drawn against hi will into the life of thao' family, kowalski is soon take step to protect them from the gang that infest their neighborhood. grantorino ever come across somebodi you shouldn't have mess with?"
1814,10523,W.,"drama histori usa whitehous usapresid georgew.bush presid iraqwar joshbrolin elizabethbank ellenburstyn ioangruffudd thandienewton richarddreyfuss scottglenn jamescromwel jeffreywright tobyjon oliverston whether you love him or hate him, there is no question that georg w. bush is one of the most controversi public figur in recent memory. w take viewer through bush’ event life -- hi struggl and triumphs, how he found both hi wife and hi faith, and of cours the critic day lead up to bush’ decis to invad iraq. w. a life misunderestimated."
1818,424,Schindler's List,"drama histori war factori concentrationcamp hero holocaust worldwarii nazi defenseindustri biographi theholocaust liamneeson benkingsley ralphfienn carolinegoodal jonathansagal embethdavidtz malgorzatagebel shmuellevi markivanir béatricemacola stevenspielberg the true stori of how businessman oskar schindler save over a thousand jewish live from the nazi while they work as slave in hi factori dure world war ii. schindler'slist whoever save one life, save the world entire."
1819,50014,The Help,"drama mississippi basedonnovel exploit racialsegreg racism writer maid moralcourag ressenti southernbel racialissu 1960 newspapercolumnist emmaston violadavi octaviaspenc brycedallashoward jessicachastain mikevogel allisonjanney sissyspacek chrislowel ahnao'reilli tatetaylor aibileen clark is a middle-ag african-american maid who ha spent her life rais white children and ha recent lost her onli son; minni jackson is an african-american maid who ha often offend her employ despit her family' struggl with money and her desper need for jobs; and eugenia ""skeeter"" phelan is a young white woman who ha recent move back home after graduat colleg to find out her childhood maid ha mysteri disappeared. these three stori intertwin to explain how life in jackson, mississippi revolv around ""the help""; yet they are alway kept at a certain distanc becaus of racial lines. thehelp chang begin with a whisper."
1826,7191,Cloverfield,"action thriller sciencefict helicopt monster skyscrap fight camcord panic chao supernatur quarantin friend alien rescu surviv disast escap giantmonst kaiju militari foundfootag aftercreditssting lizzycaplan jessicaluca odetteann michaelstahl-david mikevogel t.j.miller anjulnigam margotfarley theorossi brianklugman mattreev five young new yorker throw their friend a going-away parti the night that a monster the size of a skyscrap descend upon the city. told from the point of view of their video camera, the film is a document of their attempt to surviv the most surreal, horrifi event of their lives. cloverfield some thing ha found us"
1835,41630,No Strings Attached,"comedi romanc fathersonrelationship casualmeet studentofmedicin friend valentin malefemalerelationship openrelationship sexualhumor bestfriend casualsex bestfriendsinlov duringcreditssting fling fathersonconflict friendswithbenefit natalieportman ashtonkutch kevinklin caryelw gretagerwig lakebel oliviathirlbi ludacri jakejohnson mindyk ivanreitman emma is a busi doctor who set up a seemingli perfect arrang when she offer her best friend adam a relationship with one rule: no string attached. but when a fling becom a thing, can sex friend stay best friends? nostringsattach friendship ha it benefits."
1841,1265,Bridge to Terabithia,"adventur drama famili brothersisterrelationship friendship bulli neighbor school draw basedonchildren'sbook schoolbu imagin creek clubhous realityvsfantasi outsid fantasyworld overflowingwithimagin joshhutcherson annasophiarobb robertpatrick zooeydeschanel baileemadison katebutl emmafenton lathamgain judymcintosh gracebrannigan gáborcsupó jess aaron train all summer to becom the fastest runner in school, so he' veri upset when newcom lesli burk outrun him and everyon else. despit thi and other differences, includ that she' rich, he' poor, and she' a citi girl, he' a countri boy, the two becom fast friends. together, they creat terabithia, a land of monsters, trolls, ogres, and giant and rule as king and queen. bridgetoterabithia close your eyes, but keep your mind wide open."
1843,175555,A Madea Christmas,comedi drama christma tylerperri annamariahorsford tikasumpt ericl chadmichaelmurray aliciawitt kathynajimi larrythecableguy lisawhelchel jonathanchas tylerperri madea dispens her uniqu form of holiday spirit on rural town when she' coax into help a friend pay her daughter a surpris visit in the countri for christmas. amadeachristma thi littl fool think she' get a damn poni
1844,75174,The Grey,action drama thriller alcohol isol wolf wilder forest strand alaska surviv airplanecrash fear howl death animalkil freez animalattack campfir malecamaraderi guninmouth aftercreditssting barfight eatenal eatenbyanim liamneeson dermotmulroney frankgrillo dallasrobert joeanderson nonsoanozi jamesbadgedal benbray larissastadnichuk jamesbitonti joecarnahan an oil drill team struggl to surviv after a plane crash strand them in the wild of alaska. hunt them is a pack of wolv that see them as intruders. thegrey live or die on thi day
1847,769,GoodFellas,"drama crime prison basedonnovel florida 1970 massmurd irish-american drugtraff biographi basedontruestori murder organizedcrim gore mafia gangster newyorkc extremeviol violenc brooklynnewyorkc crimeep tampa robertdeniro rayliotta joepesci lorrainebracco paulsorvino franksivero tonydarrow mikestarr frankvinc chucklow martinscorses the true stori of henri hill, a half-irish, half-sicilian brooklyn kid who is adopt by neighbourhood gangster at an earli age and climb the rank of a mafia famili under the guidanc of jimmi conway. goodfella three decad of life in the mafia."
1853,77866,Contraband,"thriller action drama crime headwound crimin securityguard contraband markwahlberg katebeckinsal benfost giovanniribisi j.k.simmon williamluck diegoluna caleblandryjon robertwahlberg lukashaa baltasarkormákur when hi brother-in-law run afoul of a drug lord, famili man chri farraday turn to a skill he abandon long ago – smuggl – to repay the debt. but the job goe wrong, and farraday find himself want by cops, crook and killer alike. contraband what would you hide to protect your family?"
1861,12620,The House Bunny,"romanc comedi virgin nuditi colleg costum yoga bikini parti playboy jail soror pregnanc model carwash fratern pledg annafari emmaston katden katharinemcphe rumerwilli hughm.hefn christophermcdonald beverlyd'angelo kielywilliam tysonritt fredwolf shelley is live a carefre life until a rival get her toss out of the playboy mansion. with nowher to go, fate deliv her to the soror girl from zeta alpha zeta. unless they can sign a new pledg class, the seven social clueless women will lose their hous to the scheme girl of phi iota mu. in order to accomplish their goal, they need shelley to teach them the way of makeup and men; at the same time, shelley need some of what the zeta have - a sens of individuality. the combin lead all the girl to learn how to stop pretend and start be themselves. thehousebunni for the girl of zeta hous colleg life wa no party, until shelley show up."
1863,198185,Million Dollar Arm,"drama basebal sport duringcreditssting jonhamm billpaxton lakebel surajsharma aasifmandvi madhurmitt pitobash alanarkin barpali alsapienza craiggillespi in a last-ditch effort to save hi career, sport agent jb bernstein (jon hamm) dream up a wild game plan to find major leagu baseball’ next great pitcher from a pool of cricket player in india. he soon discov two young men who can throw a fastbal but know noth about the game of baseball. or america. it’ an incred and touch journey that will chang them all — especi jb, who learn valuabl lesson about teamwork, commit and family. milliondollararm sometim to win, sometim you have to chang the game"
1864,227156,The Giver,"drama sciencefict dystopia blackandwhit basedonyoungadultnovel jeffbridg merylstreep brentonthwait odeyarush alexanderskarsgård katieholm taylorswift cameronmonaghan emmatremblay katharinadamm phillipnoyc in a seemingli perfect community, without war, pain, suffering, differ or choice, a young boy is chosen to learn from an elderli man about the true pain and pleasur of the ""real"" world. thegiv search for truth. find freedom."
1867,10030,Good Luck Chuck,"comedi drama romanc sex aquarium nuditi one-nightstand bride man-womanrel love curs wed dentist basedonshortstori duringcreditssting danecook jessicaalba danfogl elliaenglish lonnyross chelansimmon mackenziemowat sashapieters carolineford chiarazanni markhelfrich curs sinc childhood, dentist charli kagan cannot find the right woman. even worse, he learn that each of hi ex-girlfriend find true love with the man she meet after her relationship with him ends. hear of charlie' reput as a good-luck charm, women from all over line up for a quick tryst. but when charli meet the woman of hi dreams, he must find a way to break the curs or risk lose her to the next man she meets. goodluckchuck he ha to break hi curs befor she break hi heart."
1874,5123,August Rush,"drama date lossofson loveatfirstsight childlabour guitar lossofchild lover(female) loveofone'slif harmonica lie choir churchchoir rockstar cello forbiddenlov musiclov organ kiss affect music concert tender motherlylov children'shom deathofachild orphanag secretlov crush children fallinginlov relationship womandirector piano freddiehighmor kerirussel jonathanrhysmey terrencehoward robinwilliam williamsadl marianseld mykeltiwilliamson leong.thomasiii aaronstaton kirstensheridan a drama with fairi tale elements, where an orphan music prodigi use hi gift as a clue to find hi birth parents. augustrush an incred journey move at the speed of sound"
1884,284536,The Gambler,"thriller crime drama gambl gun professor beat gambler loanshark markwahlberg johngoodman brielarson michaelkennethwilliam jessicalang da'vonemcdonald georgekennedi griffincleveland omarleyva anthonykelley rupertwyatt literatur professor jim bennett lead a secret life as a high-stak gambler. alway a risk-taker, bennett bet it all when he borrow from a gangster and offer hi own life as collateral. stay one step ahead, he pit hi creditor against the oper of an illicit gambl ring while garner the attent of frank, a paternalist loan shark. as hi relationship with a student deepens, bennett must risk everyth for a second chance. thegambl the onli way out is all in"
1888,319888,Eddie the Eagle,"comedi drama histori underdog olympicgam skijump biographi sport basedontruestori britain ski feelgood taronegerton hughjackman christopherwalken aniasowinski madssjøgårdpettersen irisberben jimbroadb johartley keithallen dickontolson dexterfletch inspir by true events, eddi the eagl is a feel-good stori about michael ""eddie"" edward (taron egerton), an unlik but courag british ski-jump who never stop believ in himself - even as an entir nation wa count him out. with the help of a rebelli and charismat coach (play by hugh jackman), eddi take on the establish and win the heart of sport fan around the world by make an improb and histor show at the 1988 calgari winter olympics. eddietheeagl win or lose, alway aim high"
1892,34813,The Losers,"action adventur crime mysteri thriller hospit blackop referencetomacgyv suckedintojetengin jeffreydeanmorgan zoesaldana chrisevan idriselba columbusshort óscarjaenada jasonpatr holtmccallani petermacdissi peterfrancisjam sylvainwhit a tale of doubl cross and revenge, center upon the member of an elit u.s. special forc unit sent into the bolivian jungl on a search and destroy mission. the team-clay, jensen, roque, pooch and cougar -find themselv the target of a lethal betray instig from insid by a power enemi known onli as max. presum dead, the group make plan to even the score when they'r join by the mysteri aisha, a beauti oper with her own agenda. work together, they must remain deep undercov while track the heavily-guard max, a ruthless man bent on embroil the world in a new high-tech global war. thelos anyon els would be dead by now."
1893,46261,Don't Be Afraid of the Dark,fantasi horror thriller monster remak creatur bathtub teeth oldhous scarylittlepeopl katieholm guypearc baileemadison alandal jackthompson emeliaburn eddieritchard nicholasbel jamesmackay troynixey a young girl sent to live with her father and hi new girlfriend discov creatur in her new home who want to claim her as one of their own. don'tbeafraidofthedark fear is never just make believ
1902,22825,The Box,"thriller sciencefict experi homicid key sacrific research test decis polic control stalker murder alien gift conspiraci money scientist violenc button stranger box camerondiaz jamesmarsden franklangella michaelzegen jamesrebhorn holmesosborn gillianjacob celiaweston lisak.wyatt micheledurrett richardkelli norma and arthur lewis, a suburban coupl with a young child, receiv a simpl wooden box as a gift, which bear fatal and irrevoc consequences. a mysteri stranger deliv the messag that the box promis to bestow upon it owner $1 million with the press of a button. howev press thi button will simultan caus the death of anoth human be somewher in the world; someon they don't know. with just 24 hour to have the box in their possession, norma and arthur find themselv in the cross-hair of a startl moral dilemma and must face the true natur of their humanity. thebox all you have to do is push the button."
1909,276907,Legend,"crime thriller biographi basedontruestori gangster twin tomhardi emilybrown christophereccleston davidthewli taronegerton chazzpalminteri colinmorgan paulbettani tarafitzgerald aneurinbarnard brianhelgeland suave, charm and volatile, reggi kray and hi unstabl twin brother ronni start to leav their mark on the london underworld in the 1960s. use violenc to get what they want, the sibl orchestr robberi and murder while run nightclub and protect rackets. with polic detect leonard ""nipper"" read hot on their heels, the brother continu their rapid rise to power and achiev tabloid notoriety. legend love, fight, live, rule like a legend."
1911,65055,Shark Night,horror thriller sharkattack louisiana dirtycop shark aftercreditssting sarapaxton chriscarmack joeldavidmoor chriszylka dustinmilligan katharinemcphe donallogu damonlipari sinquawal christineb davidr.elli a weekend at a lake hous in the louisiana gulf turn into a nightmar for seven vacation as they are subject to fresh-wat shark attacks. sharknight terror run deep.
1915,60309,The Conspirator,"crime drama histori presid histori conspiraci lawyer trial boardinghous militarytribun histor union privateclub evanrachelwood jamesmcavoy kevinklin robinwright alexisbledel justinlong tomwilkinson normanreedu tobykebbel jonathangroff robertredford mari surratt is the lone femal charg as a co-conspir in the assassin trial of abraham lincoln. as the whole nation turn against her, she is forc to reli on her reluct lawyer to uncov the truth and save her life. theconspir one bullet kill the president. but not one man."
1918,6978,Big Trouble in Little China,"action adventur comedi fantasi kungfu chinatown magic mysteri kurtrussel kimcattral dennisdun jameshong victorwong kateburton donaldli carterwong peterkwong jamespax johncarpent when trucker, jack burton agre to take hi friend, wang chi to pick up hi fiance at the airport, he never expect to get involv in a supernatur battl between good and evil. wang' fiance ha emerald green eyes, which make her a perfect target for immort sorcerer, lo pan and hi three invinc cronies. lo pan must marri a girl with green eye so he can regain hi physic form. bigtroubleinlittlechina adventur doesn't come ani bigger!"
1920,59440,Warrior,"action drama bank train beat mixedmartialart teacher muscleman combat alcohol gym exercis tomhardi jennifermorrison nicknolt joeledgerton frankgrillo kevindunn maximilianohernández bryancallen samsheridan jakemclaughlin gavino'connor the inspir stori of an estrang famili that find redempt in the unlikeliest of places…th mma ring. tommi riordan (tom hardy), an ex-marin with a tragic past, return home and enlist hi father (nick nolte), a recov alcohol and former wrestl coach, to train him for “sparta”, the biggest mma tournament ever held. but when tommy’ underdog brother, brendan (joel edgerton), fight hi way into the tournament, the two brother must final confront each other and the forc that pull them apart. what ensu is the most gut-wrenching, soul-stirring, and unforgett battl of their lives. warrior fight for famili"
1923,8988,Stop-Loss,"drama war posttraumaticstressdisord iraqwarveteran u.s.soldi womandirector ryanphillipp abbiecornish josephgordon-levitt channingtatum josefsomm timothyolyph ciaránhind lindaemond stevenstrait alexfrost kimberlypeirc a veteran soldier return from hi complet tour of duti in iraq, onli to find hi life turn upsid down when he is arbitrarili order to return to field duti by the army. stop-loss the bravest place to stand is by each other' side."
1926,77883,The Possession,"horror thriller jeffreydeanmorgan natashacali madisondavenport kyrasedgwick roblabel nanagbewonyo jimthorburn matisyahu quinnlord jaybrazeau oleborned a young girl buy an antiqu box at a yard sale, unawar that insid the collect live a malici ancient spirit. the girl' father team with hi ex-wif to find a way to end the curs upon their child. thepossess fear the demon that doesn't fear god"
1928,64639,Straw Dogs,"drama thriller southernusa rape bar wifehusbandrelationship barn machismo rifl homeinvas jamesmarsden katebosworth alexanderskarsgård dominicpurcel lazalonso willaholland jameswood waltongoggin rhyscoiro billylush rodluri l.a. screenwrit david sumner reloc with hi wife, amy, to her hometown in the deep south. there, while tension build between them, a brew conflict with local becom a threat to them both. strawdog everyon ha a break point"
1931,20766,The Road,"adventur drama post-apocalypt dystopia patern duringcreditssting viggomortensen kodismit-mcphe charlizetheron robertduval guypearc mollypark michaelkennethwilliam garretdillahunt bobjen agnesherrmann johnhillcoat a father and hi son walk alon through burn america. noth move in the ravag landscap save the ash on the wind and water. it is cold enough to crack stones, and, when the snow fall it is gray. the sky is dark. their destin is the warmer south, although they don't know what, if anything, await them there. theroad in a moment the world chang forever."
1939,168705,BloodRayne,"action adventur fantasi horror vampir vampirehunt basedonvideogam romania kristannaloken benkingsley michellerodriguez michaelmadsen matthewdavi willsanderson geraldinechaplin udoki meatloaf michaelparé uwebol in eighteenth centuri romania, rayne, a dhampir (half-human, half-vampire), prone to fit of blind blood rage but saddl with a compunct for humans, strive to aveng her mother' rape by her father, kagan, king of vampires. two vampir hunters, sebastian and vladimir, from the brimston societi persuad her to join their cause. bloodrayn reveng never tast so sweet."
1940,72113,Carnage,"comedi drama flat mobilephon hamster insult darkcomedi writer tulip meet puke pant liber katewinslet jodiefost christophwaltz johnc.reilli elvispolanski eliotberg romanpolanski after 11-year-old zachari cowan strike hi classmat across the face with a stick after an argument, the victim' parent invit zachary' parent to their brooklyn apart to deal with the incid in a civil manner. carnag a new comedi of no manner"
1945,152742,The Best Offer,"drama romanc crime mysteri paint auction confidencegam fineart honeypot geoffreyrush jimsturgess sylviahoek donaldsutherland maximiliandirr philipjackson dermotcrowley liyakebed brigittechristensen kirunastamel giuseppetornator virgil oldman is a world renown antiqu expert and auctioneer. an eccentr genius, he lead a solitari life, go to extrem length to keep hi distanc from the messi of human relationships. when appoint by the beauti but emot damag clair to overse the valuat and sale of her family’ priceless art collection, virgil allow himself to form an attach to her – and soon he is engulf by a passion which will rock hi bland exist to the core. thebestoff a master of possession. a crime of obsess"
1948,48034,Little White Lies,"comedi drama americanfootbal countryhous motorboat malefemalerelationship thirtysometh beachhous organicfood weasel groupoffriend reprimand declarationoflov parentchildrelationship text lowtid forc interruptedvac osteopath lovesick françoiscluzet marioncotillard benoîtmagimel gilleslellouch jeandujardin valériebonneton joëldupuch laurentlafitt pascalearbillot annemarivin guillaumecanet despit a traumat event, a group of friend decid to go ahead with their annual beach vacation. their relationships, convictions, sens of guilt and friendship are sore tested. they are final forc to own up to the littl white lie they'v been tell each other. littlewhit the one thing friend can't escap is a few home truths."
1958,83770,On the Road,"adventur drama basedonnovel cemeteri narrat nuditi funer song friendship roadtrip marijuana snow cigarettesmok writer photograph ontheroad sexscen typewrit voiceov suicidethought roadmovi denvercolorado kerouac garretthedlund samriley kristenstewart amyadam tomsturridg kirstendunst viggomortensen dannymorgan alicebraga elisabethmoss waltersal dean and sal are the portrait of the beat generation. their search for ""it"" result in a fast paced, energet roller coaster ride with high and low throughout the u.s. ontheroad the best teacher is experience."
1960,1246,Rocky Balboa,"drama philadelphia transport fight loveofone'slif public boxer grave tombston tvstation boxingmatch comeback train restaurantown worldchampion challeng virtualfight defeat victori cancer over-the-hillfight sylvesterstallon burtyoung miloventimiglia geraldinehugh jamesfranciskellyiii tonyburton a.j.benza taliashir henryg.sand antoniotarv sylvesterstallon when he lose a highli public virtual box match to ex-champ rocki balboa, reign heavyweight titleholder, mason dixon retali by challeng rocki to a nation televised, 10-round exhibit bout. to the surpris of hi son and friends, rocki agre to come out of retir and face an oppon who' faster, stronger and thirti year hi junior. rockybalboa it ain't over 'til it' over."
1966,11635,Old School,"comedi sexdol streak mouthtomouthresuscit lukewilson willferrel vincevaughn ellenpompeo leahremini elishacuthbert jeremypiven juliettelewi sarahshahi perreyreev toddphillip three friend attempt to recaptur their glori day by open up a fratern near their alma mater. oldschool all the fun of college, none of the education."
1970,10358,Zack and Miri Make a Porno,"comedi pornographi loveofone'slif platoniclov pornographicvideo bestfriend sexcomedi bestfriendsinlov aftercreditssting duringcreditssting sethrogen elizabethbank jenniferschwalbachsmith jasonmew gerrybednob tracilord brandonrouth justinlong jeffanderson craigrobinson kevinsmith lifelong platon friend zack and miri look to solv their respect cash-flow problem by make an adult film together. as the camera roll, however, the duo begin to sens that they may have more feel for each other than they previous thought. zackandmirimakeaporno what would you do to get out of debt?"
1972,10313,The Men Who Stare at Goats,"comedi war vietnamveteran kuwait newag staringcontest drugus paranoidfantasi hippielifestyl georgeclooney ewanmcgregor jeffbridg kevinspacey robertpatrick stephenlang waleedzuait stephenroot glennmorshow nickofferman grantheslov a report in iraq might just have the stori of a lifetim when he meet lyn cassady, a guy who claim to be a former member of the u.s. army' new earth army, a unit that employ paranorm power in their missions. themenwhostareatgoat no goats. no glory."
1978,20697,Ready to Rumble,"action comedi drama wrestl sport davidarquett scottcaan oliverplatt rosemcgowan billgoldberg pagejosephfalkinburg,jr richardlineback chrisowen joepantoliano martinlandau brianrobbin two slacker wrestl fan are devast by the oust of their favorit charact by an unscrupul promoter. readytorumbl they'r head to the big time...fac first."
1980,70868,I Don't Know How She Does It,"romanc comedi pregnanc familyvac widow workingmum in-law sarahjessicapark piercebrosnan sarahshahi busyphilipp oliviamunn jessicaszohr kelseygramm christinahendrick gregkinnear janecurtin douglasmcgrath a comedi center on the life of kate reddy, a financ execut who is the breadwinn for her husband and two kids. idon'tknowhowshedoesit if it were easy, men would do it too."
1981,43593,Piranha 3D,"comedi horror yacht movieinmovi scubadiv piranha springbreak maneatenbymonst 3d elisabethshu adamscott jerryo'connel stevenr.mcqueen jessicaszohr vingrham dinamey kellybrook richarddreyfuss christopherlloyd alexandreaja each year the popul of sleepi lake victoria, arizona explod from 5,000 to 50,000 resid for the annual spring break celebration. but then, an earthquak open an underwat chasm, releas an enorm swarm of ancient piranha that have been dormant for thousand of years, now with a tast for human flesh. thi year, there' someth more to worri about than the usual hangov and complaint from locals, a new type of terror is about to be cut loos on lake victoria. piranha3d there' someth in the water."
1986,41283,Faster,"crime drama action thriller dwaynejohnson billybobthornton maggiegrac carlagugino tombereng janhoag courtneygain michaelirbi joshclark michaelblain-rozgay georgetillman,jr. driver (dwayn johnson) ha spent the last 10 year in prison plan reveng for the murder of hi brother. now that driver is free to carri out hi deadli plan onli two men stand in hi way- billi bob thornton play a veteran cop and oliv jackson-cohen, a crazi hitman. with those two close on hi trail, driver race to carri out hi mission as the mysteri surround hi brother murder deepens. faster slow justic is no justic"
1988,19908,Zombieland,"comedi horror washingtond.c. sistersisterrelationship post-apocalypt roadtrip bloodsplatt parodi surviv zombi violenc survivalhorror amusementpark twinki bodycount zombif disposingofadeadbodi bittenonthearm loner aftercreditssting zombieapocalyps fearofclown jesseeisenberg woodyharrelson emmaston abigailbreslin amberheard billmurray derekgraf justinpric mikewhit victoryvantuyl rubenfleisch columbu ha made a habit of run from what scare him. tallahasse doesn't have fears. if he did, he'd kick their ever-liv ass. in a world overrun by zombies, these two are perfectli evolv survivors. but now, they'r about to stare down the most terrifi prospect of all: each other. zombieland thi place is so dead"
1990,1891,The Empire Strikes Back,"adventur action sciencefict rebel android asteroid spacebattl snowstorm spacecoloni spaceship lightsab jedi goodvsevil rebellion theforc spaceopera stormtroop wooki jedimast jeditrain droid markhamil harrisonford carriefish billydeewilliam anthonydaniel davidprows kennybak petermayhew frankoz jamesearljon irvinkershn the epic saga continu as luke skywalker, in hope of defeat the evil galact empire, learn the way of the jedi from age master yoda. but darth vader is more determin than ever to captur luke. meanwhile, rebel leader princess leia, cocki han solo, chewbacca, and droid c-3po and r2-d2 are thrown into variou stage of capture, betray and despair. theempirestrikesback the adventur continues..."
1994,10316,The Ides of March,drama ohio polit dirtytrick presidentialcampaign endors campaignspeech presidentialdeb ryangosl georgeclooney philipseymourhoffman paulgiamatti evanrachelwood marisatomei jeffreywright maxminghella jenniferehl gregoryitzin georgeclooney dirti trick stand to soil an ambiti young press spokesman' ideal in a cutthroat presidenti campaign where 'victory' is relative. theidesofmarch ambit seduces. power corrupts.
1995,2787,Pitch Black,"thriller sciencefict action dark dystopia comet alienlife-form surviv eclips flask corp vindiesel radhamitchel colehaus lewisfitz-gerald claudiablack keithdavid rhianagriffith johnmoor simonburk leschanteri davidtwohi when their ship crash-land on a remot planet, the maroon passeng soon learn that escap convict riddick isn't the onli thing they have to fear. deadli creatur lurk in the shadows, wait to attack in the dark, and the planet is rapidli plung into the utter black of a total eclipse. with the bodi count rising, the doom survivor are forc to turn to riddick with hi eeri eye to guid them through the dark to safety. with time run out, there' onli one rule: stay in the light. pitchblack don't be afraid of the dark. be afraid of what' in the dark"
1997,152601,Her,"romanc sciencefict drama artificialintellig comput love loneli transhuman heartbreak nearfutur singular bittersweet joaquinphoenix scarlettjohansson rooneymara amyadam oliviawild chrispratt portiadoubleday samjaeg katherineboech kellysarah spikejonz in the not so distant future, theodore, a lone writer purchas a newli develop oper system design to meet the user' everi needs. to theordore' surprise, a romant relationship develop between him and hi oper system. thi unconvent love stori blend scienc fiction and romanc in a sweet tale that explor the natur of love and the way that technolog isol and connect us all. her a spike jonz love stori"
2000,21349,Anywhere But Here,"drama comedi romanc dream susansarandon natalieportman hartbochn eileenryan raybak johndiehl shawnhatosi bonniebedelia farantahir shishirkurup waynewang in thi adapt of the mona simpson novel, singl mother adel august is bad with money, and even wors when it come to make decisions. her straight-lac daughter, ann, is a success high school student with ivi leagu aspirations. when adel decid to pack up and move the two of them from the midwest to beverli hills, calif., to pursu her dream of hollywood success, ann grow frustrat with her mother' irrespons and impuls ways. anywherebuther a stori of a mother who know best... and a daughter who know better."
2002,70435,Haywire,"action thriller mercenari secretag rescu footchas spanish ginacarano ewanmcgregor michaelfassbend billpaxton channingtatum antoniobandera michaeldougla michaelangarano mathieukassovitz eddiej.fernandez stevensoderbergh mallori kane is a highli train oper who work for a govern secur contractor in the dirtiest, most danger corner of the world. after success free a chines journalist held hostage, she is doubl cross and left for dead by someon close to her in her own agency. suddenli the target of skill assassin who know her everi move, mallori must find the truth in order to stay alive. haywir they left her no choice."
2007,2453,Harley Davidson and the Marlboro Man,"action thriller corrupt harleydavidson drugdeal losangel lasvega mickeyrourk donjohnson chelseafield danielbaldwin giancarloesposito vanessawilliam robertginti tomsizemor tiacarrer eloycasado simonwinc it' the lawless future, and renegad biker harley davidson (mickey rourke) and hi surli cowboy buddy, marlboro (don johnson), learn that a corrupt bank is about to foreclos on their friend' bar to further an expand empire. harley and marlboro decid to help by rob the crook bank. but when they accident filch a drug shipment, they find themselv on the run from crimin financi and the mob in thi rug action adventure. harleydavidsonandthemarlboroman when the go get tough... the tough take the law into their own hands."
2008,6973,In the Valley of Elah,histori drama thriller crime mysteri fathersonrelationship detect warcrim patriot homicid investig iraq militaryservic polic cover-up disappear murderinvestig tommyleejon charlizetheron susansarandon francesfish jamesfranco jonathantuck jasonpatr joshbrolin weschatham jakemclaughlin paulhaggi a career offic and hi wife work with a polic detect to uncov the truth behind their son' disappear follow hi return from a tour of duti in iraq. inthevalleyofelah sometim find the truth is easier than face it.
2009,11156,Coco Before Chanel,"drama histori fashiondesign womandirector audreytaut benoîtpoelvoord alessandronivola mariegillain emmanuelledevo régisroy yanduffa fabienbéhar rochleibovici jean-yveschatelai annefontain 2009 biopic about the earli life of coco chanel. sever year after leav the orphanage, to which her father never return for her, gabriel chanel find herself work in a provinci bar both. she' both a seamstress for the perform and a singer, earn the nicknam coco from the song she sing nightli with her sister. a liaison with baron balsan give her an entre into french societi and a chanc to develop her gift for designing. cocobeforechanel befor she wa france' famou mademoiselle..."
2013,30596,Bodyguards and Assassins,"drama action histori assassin martialart sword bloodsplatt impal beatentodeath hongkong headbashedin extremeviol violentdeath hook bloodyfight throatslit violenc donnieyen wangxue-qi tonyleungka-fai nicholasts hujun erictsang liyu-chun fanbingb zhouyun mengkebat teddychan in 1905, revolutionist sun yat-sen visit hong kong to discuss plan with tongmenghui member to overthrow the qing dynasty. but when they find out that assassin have been sent to kill him, they assembl a group of protector to prevent ani attacks. bodyguardsandassassin to save a nation future, they must protect one man from it past."
2014,3021,1408,"horror thriller suicid newyork hotel fire hotelroom wifehusbandrelationship suicideattempt window door hauntedhous research ghostworld paint telephon lossofdaught blood johncusack samuell.jackson marymccormack jasminejessicaanthoni tonyshalhoub alexandrasilb emilyharvey noahleemargett williamarmstrong paulbirchard mikaelhåfström a man who special in debunk paranorm occurr check into the fabl room 1408 in the dolphin hotel. soon after settl in, he confront genuin terror. 1408 the onli demon in room 1408 are those within you."
2015,957,Spaceballs,"comedi sciencefict android lasergun swordplay templ spacemarin spacebattl spacetravel spacemiss galaxi comb altar magnetbeam jam speedoflight plasticsurgeri password shield nose spoof melbrook rickmorani billpullman daphnezuniga johncandi georgewyn joanriv dickvanpatten michaelwinslow loreneyarnelljansson melbrook when the nefari dark helmet hatch a plan to snatch princess vespa and steal her planet' air, space-bum-for-hir lone starr and hi clueless sidekick fli to the rescue. along the way, they meet yogurt, who put lone starr wise to the power of ""the schwartz."" can he master it in time to save the day? spacebal may the schwartz be with you"
2016,256917,The Water Diviner,"war drama istanbul australia postworldwari farmer missinginact missingson gallipolicampaign inspiredbytrueev russellcrow olgakurylenko yılmazerdoğan cemyılmaz jaicourtney ryancorr jamesfras beno'tool stevebastoni salihkalyon russellcrow in 1919, australian farmer joshua connor travel to turkey to discov the fate of hi three sons, report miss in action. hold on to hope, joshua must travel across the war-torn landscap to find the truth and hi own peace. thewaterdivin to honour a promise. to find hi sons. to make hi peace."
